url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:08.513682+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-lagos-de-torca-bogota/193857440,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:08.704441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:09.012645+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:09.044790+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:09.565509+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:09.786061+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:09.884319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:09.897176+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193839918,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:10.128618+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 310.000.000 | $ 2.500.000 | $ 2.044.700 | $ 490.000.000 | $ 12.000.000 | $ 5.000.000 | $ 650.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-06 00:35:10.542970+00:00
