url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:13.550450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.316247+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.325793+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/193754230,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.365188+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/193754230,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.371661+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.379923+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-alsacia-bogota/193734977,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.394054+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.433503+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.532896+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.559125+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.565587+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.572055+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-alsacia-bogota/193734977,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:15.579097+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.137732+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.174421+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.182880+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.192569+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.324012+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.411731+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.421638+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-el-tunal-bogota/193507234,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.439570+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.485060+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.615396+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.623302+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-compartir-bogota/193733150,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.640073+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-compartir-bogota/193733150,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:16.647307+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.035153+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.043231+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.049865+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.077143+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.084840+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-alto-bogota/193579506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.335663+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.481435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.491087+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193714553,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.552613+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.600297+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193687646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 492.000.000 | $ 600.000.000 | $ 350.000.000 | $ 5.500.000 | $ 15.000.000 | $ 15.000.000 | $ 700.000 | $ 2.650.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-20 12:51:17.612036+00:00
