url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-12-de-octubre-bogota/193826574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:32.204053+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:32.561104+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:32.670674+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193826971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:32.886312+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.005893+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.037319+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sagrado-corazon-bogota/193797990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.583038+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193712231,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.617030+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.694439+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.550.000.000 | $ 3.500.000 | $ 3.880.000 | $ 1.600.000.000 | $ 950.000.000 | $ 5.550.000 | $ 1.650.000 | $ 6.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-06 12:27:33.755926+00:00
