url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:01.260516+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:03.402084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193457006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:03.513809+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.026868+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.035206+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.043706+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.050459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.119856+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.151530+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193451004,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.180700+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.270182+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.326107+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.354781+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.361831+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:04.990774+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.000449+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-maria-i-bogota/193438278,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.007343+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.037040+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.089944+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.096306+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.230247+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.249117+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.859774+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.896915+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.937028+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.947246+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:05.957891+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-paredes-bogota/193463441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.161480+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193432247,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.172038+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.185369+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193425595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.767511+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.777144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193430742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.811051+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.886903+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.894627+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193472038,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.913228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:06.978714+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:07.157710+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:07.660067+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193394000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:07.707223+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-magdala-bogota/193451998,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:07.715691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:07.771044+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 580.000.000 | $ 384.000.000 | $ 990.000.000 | $ 660.000 | $ 1.550.000 | $ 33.000.000 | $ 66.150.000 | $ 300.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-09 00:20:07.778565+00:00
