url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:37.948707+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:39.872417+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:39.880312+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736295,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:40.095736+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-spring-bogota/193328902,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:40.102982+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:40.112388+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:40.719530+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:40.732606+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:40.764188+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:40.780726+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:40.990496+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.084359+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.203571+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.210271+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.583027+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.593711+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.651020+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.660555+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193580761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.851832+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.862483+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-los-pantanos-bogota/193592439,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.888820+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-castillo/193615204,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:41.911347+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:42.446556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tintala-bogota/10067547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:42.466271+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:42.703260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:42.720622+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:42.734179+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-alta-bogota/193624206,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:42.745117+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-kennedy-central-bogota/193618670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:42.757279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:42.830685+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:43.299086+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:43.365828+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:43.566714+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 680.000.000 | $ 225.000.000 | $ 230.000.000 | $ 13.000.000 | $ 1.900.000.000 | $ 370.000.000 | $ 9.450.000 | $ 279.999.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-15 06:37:43.589696+00:00
