url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:04.805153+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:06.006000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192741390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:06.021624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192745092,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:06.090456+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193333855,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:06.289290+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:06.439043+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:06.608422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:06.645147+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193253405,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:06.654722+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:06.805832+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.198108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/193374252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.289679+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.436385+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.468190+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.491388+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193355333,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.580082+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.589950+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.611551+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.660931+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/192890904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:07.992885+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193135632,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:08.010431+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:08.123871+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:08.316410+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:08.570925+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:08.632976+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:08.648133+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:08.798255+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:08.817001+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:09.163400+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:09.417595+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:09.459754+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193355431,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:09.572722+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192800999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:09.632830+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:09.685111+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193250505,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:09.691748+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193370747,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:09.743586+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:09.867106+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-espartillal-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:10.057342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193346368,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:10.315958+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:10.331906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:10.445643+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 2.900.000.000 | $ 1.150.000.000 | $ 385.000.000 | $ 660.000.000 | $ 900.000 | $ 560.000.000 | $ 245.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-10 12:18:10.559355+00:00
