url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:41.553909+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:41.821412+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:41.867456+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:41.891315+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:41.906854+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.280203+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.594938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.627408+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.753585+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 180.000.000 | $ 350.000.000 | $ 2.500.000 | $ 870.000.000 | $ 1.100.000.000 | $ 1.250.000 | $ 1.550.000.000 | $ 8.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-01 00:43:42.783091+00:00
