url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:20:59.160125+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-bogota/193434434,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:20:59.280297+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/192677669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:20:59.875627+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:20:59.884519+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:20:59.921829+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:20:59.992735+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:00.058883+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:00.143488+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:00.188475+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.850.000 | $ 265.000.000 | $ 460.000.000 | $ 570.000.000 | $ 1.800.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 00:21:00.224076+00:00
