url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:47.719104+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193358620,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:47.726569+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:47.740402+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:47.837878+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:47.885993+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colinas-de-suba-bogota/193120422,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:48.042876+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:48.050279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193295907,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:48.745624+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:48.825121+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193374785,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:48.854552+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 4.000.000 | $ 320.000.000 | $ 345.000.000 | $ 42.000.000 | $ 290.000.000 | $ 395.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-12 12:13:48.919287+00:00
