url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:40.565340+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192927100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:40.703138+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:41.200863+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:41.208624+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:41.347750+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:41.355066+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:41.363737+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:41.473578+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:41.939163+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 7.200.000 | $ 549.000.000 | $ 230.000.000 | $ 2.500.000 | $ 900.000.000 | $ 1.100.000 | $ 15.000.000 | $ 1.059.281.273', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-04 18:46:41.946513+00:00
