url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:06.032180+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-perdomo-alto-bogota/193554353,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:07.311695+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193450343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:07.318635+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:07.359371+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:07.383161+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:07.393121+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:07.859918+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:07.902977+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:07.967896+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:08.153197+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:08.180130+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:08.199165+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:08.212158+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:08.324514+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:08.779990+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:08.842457+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:08.853331+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.032149+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.047654+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.161015+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.167632+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.199838+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.691123+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.701703+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193046084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.740853+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.952927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:09.992883+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:10.019215+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:10.145056+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:10.167105+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:10.583295+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193485893,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:10.641288+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193493548,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:10.890729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:10.900606+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:10.914686+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:10.949801+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:11.008520+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:11.070814+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:11.494532+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:11.627835+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193476894,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:11.672386+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 1.700.000 | $ 5.600.000 | $ 530.000.000 | $ 1.200.000 | $ 1.550.000 | $ 1.200.000 | $ 870.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 18:20:11.738569+00:00
