url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193323974,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:09.807148+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:11.646751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:11.730432+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193092274,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:11.803999+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193156656,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:11.876412+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:11.961760+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-victorino-bogota/193169010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:11.992159+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:12.425245+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bonanza-bogota/193155940,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:12.446938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193274554,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:12.481742+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:12.523832+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-cabana-fontibon-bogota/193246555,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:12.638325+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bonanza-bogota/193099915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:12.659802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:12.681901+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193016624,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:12.700066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:13.420603+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:13.455907+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-norte-bogota/192034819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:13.477858+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:13.489558+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tibabuyes-bogota/193141603,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:13.503301+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:13.612405+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193043646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:13.621735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:13.629019+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:14.276032+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:14.337063+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:14.487861+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:14.508738+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192151742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:14.524525+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:14.531829+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/193074288,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:14.566118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192981107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:14.598524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:15.083631+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193290607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:15.110162+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193026600,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:15.138315+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 659.000.000 | $ 196.000.000 | $ 365.000.000 | $ 1.644.000.000 | $ 240.000.000 | $ 1.500.000 | $ 655.000.000 | $ 610.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-27 06:07:15.193822+00:00
