url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:33.923872+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193092147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:34.881195+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192920547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:34.916667+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-lujan-bogota/193081709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.106731+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-sotileza-bogota/193259760,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.122649+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193179518,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.158163+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.662218+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.689280+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.717226+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.738766+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193175444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.902504+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.913266+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193020122,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.922700+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:35.999376+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/193120932,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:36.554620+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:36.598452+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:36.617337+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-cabana-fontibon-bogota/193246555,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:36.625719+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193290607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:36.682877+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:36.814425+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193230441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:36.845758+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:36.877725+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-cristobal-norte-bogota/193136663,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:37.452575+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:37.480652+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193164984,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:37.521884+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193254684,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:37.682124+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:37.750218+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192128673,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:37.777550+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193194980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:37.827078+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193185971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:37.917559+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:38.323961+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:38.417970+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:38.435154+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:38.457282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193226450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:38.574397+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:38.581397+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:38.705345+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:38.826196+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/192955626,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:39.246681+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:39.264861+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192949168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:39.289669+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:39.526850+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.000.000 | $ 1.800.000 | $ 330.000.000 | $ 350.000.000 | $ 190.000.000 | $ 16.000.000 | $ 280.000.000 | $ 870.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-22 18:06:39.533302+00:00
