url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:37.435993+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:37.480232+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:37.634283+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:38.361622+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:38.386933+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:38.448808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:38.617117+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:38.688106+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:38.698934+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:38.769193+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:38.814126+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:38.820627+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.100.000 | $ 170.000.000 | $ 3.000.000.000 | $ 2.550.000 | $ 445.000.000 | $ 1.300.000 | $ 750.000 | $ 980.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 13:27:39.101960+00:00
