url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:12.348415+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193665516,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:12.738641+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:12.827780+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:12.865633+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.032228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.156847+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.163940+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.746383+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.753759+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.800.000 | $ 215.000.000 | $ 210.000.000 | $ 1.200.000 | $ 850.000.000 | $ 970.000.000 | $ 2.800.000 | $ 52.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 00:43:13.813662+00:00
