url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:55.588278+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:56.626847+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:56.739400+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-bogota/193876227,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:56.779698+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:56.856624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:57.148169+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:57.354611+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:57.439819+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:57.447321+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:57.604995+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:57.615098+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193981703,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:57.637010+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193976618,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:57.717418+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:57.798539+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193659363,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:58.263779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:58.275782+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:58.288903+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193974212,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:58.397596+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena/193969794,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:58.408908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:58.522928+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:58.530176+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:58.573681+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:59.090412+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:59.203119+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-ricaurte-bogota/193856224,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:59.219580+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:59.292845+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:59.367949+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:59.378775+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-rafael-uribe-bogota/193858493,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:59.436461+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:59.443398+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:57:59.949797+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-los-rosales-bogota/193857679,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.030112+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193870884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.122520+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.147939+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193831347,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.223455+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193907980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.259524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193793102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.273592+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.300351+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-granada-bogota/193940653,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.810024+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cataluna-bogota/193480645,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.825022+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193985096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.845594+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336656,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 5.300.000 | $ 285.000.000 | $ 3.600.000 | $ 653.000.000 | $ 1.450.000 | $ 300.000.000 | $ 285.000.000 | $ 2.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-15 07:58:00.927819+00:00
