url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:53.615621+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:55.537165+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:55.546691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:55.646553+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:55.655158+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:55.662139+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:55.847119+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-alsacia-2-bogota/193364947,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.053720+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193814904,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.357916+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-tintal-bogota/193860621,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.381093+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.393613+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.454622+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siete-de-agosto-bogota/193837807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.594517+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.605440+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.612277+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.884797+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/193845319,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:56.953593+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:57.026294+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193580649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:57.173238+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:57.296290+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:57.303107+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:57.309912+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:57.316694+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/193446713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:57.745920+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-valladolid-bogota/193814341,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:57.753298+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193775987,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:57.791963+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193852991,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:58.046083+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:58.053043+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193884571,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:58.084980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193884571,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:58.091695+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193682534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:58.129785+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:58.880553+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:58.902874+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:58.910564+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/10069845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.500.000 | $ 26.500.000.000 | $ 1.200.000 | $ 2.375.000 | $ 520.000.000 | $ 387.000.000 | $ 420.000.000 | $ 40.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-18 07:40:58.916510+00:00
