url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:52.546348+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:52.590084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:53.221647+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santafe-bogota/193426121,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:53.290328+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:53.299231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:53.308766+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:53.330557+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:53.391222+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:53.409387+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.650.000 | $ 1.800.000 | $ 1.800.000 | $ 9.500.000 | $ 320.000.000 | $ 595.000.000 | $ 2.036.300 | $ 6.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-29 18:20:53.449736+00:00
