url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/194224905,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:51.181460+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-granja-norte-bogota/193976133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:51.292574+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-franco-bogota/194057800,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:51.318374+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/194219936,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:51.339563+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-contador-bogota/193986852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:52.217294+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/194169250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:52.405115+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-contador-bogota/193986852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:52.429175+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193862661,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:52.453719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193862661,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:52.470436+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/194169250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 950.000.000 | $ 1.700.000 | $ 3.260.000 | $ 2.350.000 | $ 265.000.000 | $ 3.370.000 | $ 4.300.000 | $ 7.700.000 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 305.000.000 | Desde $ 598.300.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 02:39:52.486359+00:00
