url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193885107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:06.825634+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:07.824289+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:07.831451+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193994804,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:08.081329+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193856294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:08.129588+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:08.544588+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:08.623477+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193847433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:08.634435+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:08.679770+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:08.842586+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:08.861260+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.101544+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193950077,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.259599+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-norte-bogota/193468904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.552508+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336462,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.611293+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.618889+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193984906,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.645530+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.690493+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.730980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.786519+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.844628+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:09.897533+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:10.552880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:10.622556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-ejidos-bogota/193914141,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:10.667287+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:10.748139+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193977958,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:10.765967+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:10.778709+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:10.875271+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:11.181996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193984432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:11.358437+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:11.437614+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:11.484565+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:11.565725+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:11.572663+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/193951274,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:11.689442+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193977872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:11.707714+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:11.730404+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:12.158416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/194003608,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:12.228961+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-granada-norte-bogota/193998323,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 290.000.000 | $ 430.000.000 | $ 5.500.000 | $ 1.430.000.000 | $ 1.600.000 | $ 290.000.000 | $ 2.928.000.000 | $ 28.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 18:58:12.274347+00:00
