url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193740925,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:48.785355+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194179400,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:48.848480+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/194083547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:48.930348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/194214492,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:48.954930+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194179355,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:48.978040+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194214468,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:49.649367+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193818136,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:49.730104+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/194108018,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:49.881163+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/194053640,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:49.923224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194239752,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.900.000 | $ 460.000.000 | $ 1.700.000 | $ 1.300.000 | $ 220.000.000 | $ 3.500.000.000 | $ 2.200.000 | $ 285.000.000 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 3.957.960.000 | Desde $ 1.430.120.917 | Desde $ 459.300.000 | Desde $ 476.300.000 | Desde $ 327.560.000 | Desde $ 277.523.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-16 15:57:49.942816+00:00
