url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:19.626583+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:20.811113+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/192294739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:20.846279+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:20.868531+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:20.876446+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:20.883589+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:21.563179+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192745092,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:21.754137+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:21.802479+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:21.820740+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:21.829411+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193365716,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:21.836363+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:21.850632+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:21.870220+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:22.437736+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tunjuelito-bogota/193323069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:22.445262+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:22.488674+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/192959802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:22.496342+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193371665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:22.641696+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193147539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:22.699177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193279243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:22.709754+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192904216,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:22.819018+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:23.340894+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:23.372648+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:23.379380+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lindaraja-bogota/192142756,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:23.386477+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:23.585078+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:23.608865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:23.697329+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:23.780031+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:24.272859+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193162053,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:24.467144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:24.478348+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:24.494661+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-norte-bogota/193390878,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:24.506546+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:24.517508+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:24.579197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:24.589266+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:25.192774+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:25.458038+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:25.537165+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 234.000.000 | $ 650.000.000 | $ 1.300.000 | $ 2.300.000.000 | $ 130.000.000 | $ 255.000.000 | $ 820.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-18 00:21:25.569725+00:00
