url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:03.178482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-engativa-bogota/193622811,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:03.324282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:03.958259+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:04.017222+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:04.127314+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:04.178134+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:04.187591+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:04.237561+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:04.330417+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:04.346677+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:05.056138+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:05.140065+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-tierra-buena-bogota/193593819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:05.148183+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:05.168340+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-recreo-de-los-frailes-bogota/193547442,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:05.177132+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:05.203781+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193649989,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:05.261242+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:05.278594+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.006580+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.016187+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.040026+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.061408+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.124669+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193673763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.223004+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.237761+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.270869+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.921846+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.952883+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.960255+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/5736240,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:06.981784+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.320.000 | $ 290.000.000 | $ 1.950.000 | $ 1.400.000 | $ 1.800.000 | $ 1.550.000 | $ 500.000.000 | $ 1.388.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-28 12:36:07.161061+00:00
