url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-soledad-bogota/193327633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:15.455095+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:17.854869+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:17.883159+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193230441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:17.952464+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:17.962555+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:17.968988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193306237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:18.678541+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193092274,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:18.753442+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-rincon-de-venecia-bogota/193324424,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:18.777018+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/192106099,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:18.878282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-sotileza-bogota/193259760,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:18.924099+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:18.936683+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:18.976064+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-campin-bogota/193225938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:19.044036+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/192716061,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:19.719252+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:19.753666+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:19.863529+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193030542,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:19.958319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:19.994740+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.008420+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.017458+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/5175755,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.115818+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.652326+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-unicentro-bogota-bogota/193282469,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.671941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-compartir-bogota/193281943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.678058+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.945277+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.952196+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-san-martin-bogota/193287979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.958730+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-tibabuyes-bogota/193141603,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:20.967924+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193043646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:21.040381+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193315822,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:21.568075+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192981107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:21.610710+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/193120932,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:21.697499+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 660.000.000 | $ 1.727.000 | $ 3.500.000 | $ 180.000.000 | $ 740.000.000 | $ 4.000.000 | $ 1.221.000 | $ 210.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 00:17:21.820029+00:00
