url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-industrial-centenario-bogota/193914141,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:43.471511+00:00
https://www.fincaraiz.com.co//finca-en-arriendo-en-chico-norte-bogota/193956996,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:43.543382+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193722388,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:44.112790+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:44.383682+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/194021845,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:44.393819+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:44.406562+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193836567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:44.502422+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:45.135798+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:45.283278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 780.000.000 | $ 3.100.000 | $ 280.000.000 | $ 290.000.000 | $ 360.000.000 | $ 510.000.000 | $ 519.900.000 | $ 3.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-25 06:46:45.292904+00:00
