url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:21.172912+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:22.185691+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:22.284940+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:22.324776+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193293781,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:22.359359+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:22.874466+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:22.884643+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:22.908467+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.031658+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.097288+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.117373+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.175040+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.227906+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.724444+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.786351+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.797614+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.818827+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193586827,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:23.993144+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-del-rosario-bogota/193503649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:24.001250+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:24.007761+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:24.029122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:24.614135+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-andes-norte-bogota/193509411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:24.675246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:24.850683+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:24.867719+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193460519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:24.893597+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.004127+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.025818+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.032801+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.491139+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.498464+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.510709+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.689926+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.724909+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.735158+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.745278+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:25.927774+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:26.353875+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:26.361677+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:26.368068+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:26.610306+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.000.000 | $ 415.000.000 | $ 1.650.000 | $ 4.000.000 | $ 650.000.000 | $ 530.000.000 | $ 850.000.000 | $ 895.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-04 12:10:26.655921+00:00
