url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:06.268464+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:08.283308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-balcones-del-salitre-bogota/193444698,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:08.329472+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:08.336744+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villa-magdala-bogota/193451998,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:08.503906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193447024,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:08.513092+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:08.522650+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193327965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:08.559922+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193472038,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:08.568489+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:08.575645+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:09.026656+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:09.049410+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:09.328223+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:09.414630+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:09.428072+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:09.435440+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:09.628353+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:09.660924+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:09.952605+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:10.064179+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:10.292302+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:10.404954+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193476446,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:10.444520+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:10.462800+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:10.555121+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:10.573660+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:10.596168+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:10.745475+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193384869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:11.208353+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:11.284923+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:11.346366+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:11.396465+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:11.487074+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:11.509528+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:11.539108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:11.783911+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/193228283,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:12.109871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villa-maria-i-bogota/193438278,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:12.120837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/11001301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:12.162264+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 480.000.000 | $ 880.000.000 | $ 2.800.000.000 | $ 4.000.000 | $ 520.000.000 | $ 1.859.000 | $ 4.750.000.000 | $ 380.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-08 00:20:12.177684+00:00
