url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/192911859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:12.925669+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-antonio-bogota/193238076,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:14.489733+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:14.840806+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:14.849722+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192594237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:14.856309+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:14.862755+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:15.006908+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:15.021172+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:15.085140+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-unicentro-bogota-bogota/193282469,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:15.095871+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:15.855299+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:15.887441+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:15.985821+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-rionegro-bogota/193115062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:16.037810+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:16.124301+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bonanza-bogota/193155940,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:16.137242+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:16.148571+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mirandela-bogota/193281264,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:16.176819+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:16.787177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:16.796481+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:16.807215+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193164984,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:16.882604+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:17.096217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:17.105653+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:17.129454+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:17.136044+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:17.722103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/192983335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:17.999096+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.011438+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.036118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193043646,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.090922+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/192955626,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.118835+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-boyaca-bogota/192749356,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.145540+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.238186+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.660578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193286842,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.694181+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.732525+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.700.000 | $ 750.000.000 | $ 1.060.000.000 | $ 3.700.000 | $ 1.530.000 | $ 2.800.000 | $ 1.250.000.000 | $ 1.320.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-26 18:07:18.775406+00:00
