url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:10.777050+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:11.696713+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:11.911353+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193200063,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:11.993335+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.005513+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.075818+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.502273+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.555086+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.673235+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.758888+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.809850+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.828553+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.844865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:12.856442+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:13.325038+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:13.378214+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:13.405396+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192763021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:13.605325+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:13.633340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:13.655353+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:13.679416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:13.719787+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:14.147634+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:14.174788+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193605008,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:14.212176+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:14.219882+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:14.454135+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:14.482437+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:14.489859+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:14.496953+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.011993+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.026674+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.096802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.121732+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.331569+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193602851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.379303+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.421701+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.447188+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.928705+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.940837+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193567427,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.948353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.800.000 | $ 255.000.000 | $ 1.200.000.000 | $ 470.000.000 | $ 750.000.000 | $ 3.800.000 | $ 2.870.000 | $ 1.300.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-09 12:21:15.954408+00:00
