url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193457006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:51.375718+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:52.352893+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:52.381181+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:52.538841+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:52.561027+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:52.611443+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193436896,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.041704+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.081381+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.115233+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.151139+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.176961+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.300077+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.336092+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.527378+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.870919+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.879714+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.915092+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.962825+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:53.996062+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:54.191358+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:54.209691+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-nueva-autopista-bogota/191610334,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:54.245174+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:54.693231+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:54.740160+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:54.750298+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:54.801572+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:54.966438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:54.993050+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.031453+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.093788+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.538994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.549407+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.557183+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.586632+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.805141+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193406124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.854802+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.862481+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-paredes-bogota/193463441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:55.876332+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193394000,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:56.405268+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:56.443903+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:56.464285+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 550.000.000 | $ 620.000.000 | $ 754.708.500 | $ 583.000.000 | $ 1.900.000 | $ 605.000.000 | $ 1.300.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-06 06:14:56.477564+00:00
