url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193475832,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:54.143943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:55.104239+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:55.112544+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193563489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:55.294095+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:55.367515+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:55.382430+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:55.860391+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193460519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:55.921879+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-capri-bogota/193510979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:55.981925+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:55.990359+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-occidental-bogota/192749462,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:56.038100+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:56.059716+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:56.295956+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:56.327352+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:56.747213+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:56.802938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:56.874086+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:56.914507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:56.997323+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:57.048013+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:57.055804+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:57.096483+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:57.660510+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:57.733014+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:57.959754+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:57.966528+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-guaymaral-bogota/193426866,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:57.982759+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:58.028756+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193502647,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:58.114606+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:58.240971+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:58.785215+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:58.823392+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:58.900366+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:58.934164+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:58.952525+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:59.029061+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:59.035854+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:59.156231+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:59.687443+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:59.704676+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:59.774461+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.000.500 | $ 550.000.000 | $ 400.000.000 | $ 6.500.000.000 | $ 6.890.000 | $ 1.283.500 | $ 196.000.000 | $ 442.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-30 12:18:59.799714+00:00
