url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-kennedy-central-bogota/193886120,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:13.991574+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lago-timiza-bogota/194173198,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:14.113316+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/194231974,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:14.312607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nicolas-de-federman-bogota/194163242,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:14.369634+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/194124639,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:15.072280+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-martires-bogota/194039981,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:15.269240+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-pasadena-bogota/194024529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:15.303000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-perseverancia-bogota/194058632,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:15.342295+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/194134621,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:15.478929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/194222525,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.100.000 | $ 1.200.000 | $ 245.000.000 | $ 12.000.000 | $ 8.000.000 | $ 250.000.000 | $ 2.000.000 | $ 7.530.000 | Desde $ 296.822.732 | Desde $ 323.172.546 | Desde $ 275.902.200 | Desde $ 631.358.700 | Desde $ 730.000.000 | Desde $ 700.000.000 | Desde $ 499.900.000 | Desde $ 429.200.000 | Desde $ 185.000.000 | Desde $ 136.500.000 | Desde $ 224.750.000 | Desde $ 230.607.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 262.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-09 20:18:15.535981+00:00
