url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:51.420254+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-campi%C3%B1a-bogota/193896529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:52.692084+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:52.717169+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:52.800363+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:52.807266+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:53.058497+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:53.319735+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:53.361953+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:53.462290+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:53.471879+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:53.498231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193755019,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:53.509678+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:53.714924+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:53.741906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193860330,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:54.200455+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:54.333354+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:54.358133+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:54.416985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193896563,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:54.433985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:54.531563+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:54.546536+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:54.553048+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.115156+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.125378+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193896697,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.154166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193896697,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.160553+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193841714,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.167909+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-prado-veraniego-bogota/193841714,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.174223+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.184808+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-minuto-de-dios-bogota/193896532,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.320113+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.405935+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-villa-luz-bogota/193672295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.412779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.430240+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:55.557921+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bellavista-occidental-bogota/193868668,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:56.018269+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:56.059455+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:56.137428+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:56.173453+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:56.288864+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:56.326375+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:56.336343+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-toberin-bogota/193857549,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 280.000.000 | $ 700.000 | $ 250.000.000 | $ 1.450.000 | $ 1.100.000 | $ 1.700.000.000 | $ 595.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-29 00:42:56.456498+00:00
