url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:20.521903+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.176148+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.185582+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.191862+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/193866892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.198642+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.212177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193706411,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.218979+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.512782+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.543494+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.621843+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.638394+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.646021+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-franca-bogota/193726444,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.235.000.000 | $ 590.000.000 | $ 335.000.000 | $ 1.200.000 | $ 175.000.000 | $ 880.000.000 | $ 185.000.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-19 00:51:21.652407+00:00
