url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:45.372886+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/194019550,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:46.441422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193906816,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:46.515557+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-niza-bogota/193947250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:46.566949+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/193990992,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:46.574650+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/194031955,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:46.605783+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.082008+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.092606+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.178985+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.277911+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.311190+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.409520+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-las-americas-bogota/193917705,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.463871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/194021845,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.479945+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.889118+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.898961+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-paula-bogota/194008553,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.951399+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:47.982690+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-uribe-bogota/193977277,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:48.118795+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/193969794,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:48.147307+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:48.204784+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:48.295740+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194030423,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:48.712083+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:48.916946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-comercial-parque-la-colina-bogota/193942404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:48.931789+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.028524+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.042972+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.107083+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193705908,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.159493+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193862404,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.201183+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193834851,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.616792+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.763209+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/194012637,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.779503+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193944921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.790353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.843166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193981703,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.875090+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-las-ferias-bogota/192737453,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.890346+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193998808,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:49.921036+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bosque-de-maria-bogota/193870890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:50.480769+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/193640298,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:50.498639+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/194003832,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:50.534404+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 680.000.000 | $ 210.000.000 | $ 2.300.000 | $ 240.000.000 | $ 9.000.000 | $ 1.400.000 | $ 3.850.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-28 06:52:50.542131+00:00
