url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:15.525820+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:16.599283+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:16.662904+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:16.802635+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:16.830864+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:16.916932+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:17.435607+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:17.445749+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:17.488871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:17.556908+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:17.564201+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:17.579247+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:17.720952+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:17.756151+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:18.411570+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:18.419107+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/192984272,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:18.706212+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/10083628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:18.713192+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:18.741134+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:18.787437+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.154490+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.435119+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.496476+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.626396+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.658601+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.680443+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.689060+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.737939+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193600175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.788510+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/193593645,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:19.860707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193299473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:20.445640+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:20.491229+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:20.498145+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:20.738140+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:20.830043+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:20.840209+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:20.848438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:20.885581+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:21.487323+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193172388,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:21.543268+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193508298,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:21.558841+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193458013,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 680.000.000 | $ 170.000.000 | $ 1.350.000.000 | $ 750.000.000 | $ 7.200.000 | $ 2.500.000.000 | $ 6.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-08 00:25:21.652407+00:00
