url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:06.567374+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:07.520428+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:07.552485+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:07.579632+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:07.698629+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-chico-bogota/193486851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:07.769221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:08.343971+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-engativa-bogota/193482297,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:08.366805+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193473808,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:08.477002+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193458129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:08.486746+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193522990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:08.562258+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-estanzuela-bogota/193455591,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:08.604789+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193431079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:08.729711+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:08.736891+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:09.207157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:09.220419+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:09.267228+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:09.276031+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrios-unidos-bogota/193486843,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:09.335001+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:09.427307+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cantalejo-bogota/193396471,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:09.463008+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:09.523440+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.019751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.050911+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.072858+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193417812,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.090422+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193520618,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.285832+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.381540+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.421750+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.443070+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.906296+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.917938+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:10.965522+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:11.094416+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:11.116482+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:11.126941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193403863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:11.155212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:11.256443+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193344539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:11.760216+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:11.913753+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.005182+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 595.000.000 | $ 4.800.000 | $ 750.000.000 | $ 1.700.000 | $ 355.000.000 | $ 6.000.000 | $ 1.400.000 | $ 1.850.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-23 06:26:12.012157+00:00
