url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193368840,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:12.188336+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193405707,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:12.464503+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193410279,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:12.473994+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gustavo-restrepo-bogota/193321237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:12.524588+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:12.929669+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:12.954128+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:12.966578+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193217404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.179496+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-sur-bogota/193154207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.208499+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.232172+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.273683+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.284518+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.830916+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193451430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.839115+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.845268+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.852097+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.859314+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.991224+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:13.999814+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:14.064731+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:14.666758+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:14.693826+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:14.710016+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:14.721554+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:14.730624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193376377,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.450.000.000 | $ 1.600.000.000 | $ 425.000.000 | $ 1.000.000 | $ 1.154.298 | $ 580.000.000 | $ 660.000.000 | $ 1.740.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-04 12:10:14.857461+00:00
