url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:53.486103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:53.496980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193156656,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:53.506571+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:53.526852+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192567194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:53.562601+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:53.605967+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:53.787365+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:54.024658+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-bogota/193207942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:54.343160+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:54.378707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 190.000.000 | $ 287.000.000 | $ 155.000.000 | $ 340.000.000 | $ 255.000.000 | $ 1.100.000 | $ 120.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-05 06:20:54.608979+00:00
