url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-oriental-bogota/194249577,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:20.960743+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/194053389,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:20.986641+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/194289999,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:21.027026+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrios-unidos-bogota/194183557,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:21.396486+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/194255914,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:21.430222+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-sagrado-corazon-bogota/193660677,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:22.140918+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-sagrado-corazon-bogota/194241230,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:22.230063+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/194146519,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:22.369221+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194149725,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:22.477385+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-castellana-bogota/194241226,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 3.300.000 | $ 2.690.000 | $ 650.000.000 | $ 1.700.000.000 | $ 1.000.000 | $ 68.284.000 | $ 1.850.000 | $ 2.000.000 | Desde $ 1.302.270.000 | Desde $ 634.818.500 | Desde $ 715.847.506 | Desde $ 425.090.659 | Desde $ 341.961.077 | Desde $ 179.820.000 | Desde $ 1.430.120.917 | Desde $ 3.957.960.000 | Desde $ 237.013.000 | Desde $ 270.623.000 | Desde $ 262.635.000 | Desde $ 459.300.000 | Desde $ 320.685.000 | Desde $ 571.110.000 | Desde $ 300.000.000 | Desde $ 185.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-09-22 02:55:22.539905+00:00
