url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:38.907540+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193838238,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:39.896198+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193822824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:39.950905+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.011115+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193736848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.092310+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.185807+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193799909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.736295+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.745141+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.751955+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.766625+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-tintal-bogota/193830315,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.774924+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.785668+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:40.883594+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:41.028589+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-esmeralda-bogota/193826909,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:41.588640+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:41.632334+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:41.668845+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:41.699013+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:41.787826+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:41.907159+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:41.959009+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193665516,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:41.990920+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:42.538695+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:42.545978+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:42.553159+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:42.628901+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:42.757734+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bogota/193759425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:42.804217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:42.836400+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-chapinero-bogota/191549668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:42.894130+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:43.441996+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:43.470349+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:43.491567+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193778125,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:43.526212+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:43.551592+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193686534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:43.635556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:43.668074+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:43.692644+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193691650,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:44.360744+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193815085,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:44.368183+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:44.374359+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 890.000.000 | $ 1.400.000 | $ 1.400.000.000 | $ 539.500.000 | $ 435.000.000 | $ 438.000.000 | $ 828.800.000 | $ 2.240.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-05 07:29:44.428849+00:00
