url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:26.195631+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:26.268428+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:26.286150+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193837151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:26.369323+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:26.414329+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:26.525729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:27.081690+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alqueria-la-fragua-norte-bogota/193779470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:27.088979+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-alfonso-lopez-bogota/193835005,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:27.320093+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193826971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:27.547365+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:27.588482+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:27.657498+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-rosales-bogota/193773238,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:28.044144+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-rosales-bogota/193773238,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:28.051487+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:28.175626+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-toberin-bogota/193861869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:28.218105+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:28.232576+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:28.248729+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.000.000 | $ 746.000.000 | $ 1.100.000.000 | $ 500.000.000 | $ 1.200.000 | $ 1.450.000 | $ 145.000.000 | $ 230.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 07:40:28.307108+00:00
