url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:46.273927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-valladolid-bogota/193814341,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:46.297803+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:46.828479+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:46.878005+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:47.102177+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:47.148388+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:47.159782+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:47.218301+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:47.271847+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:47.429785+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:47.814829+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:47.822037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alqueria-la-fragua-norte-bogota/193779470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:48.002115+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-alfonso-lopez-bogota/193835005,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.500.000 | $ 650.000.000 | $ 2.600.000.000 | $ 890.000.000 | $ 261.000.000 | $ 460.000.000 | $ 380.000.000 | $ 1.350.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 18:59:48.029489+00:00
