url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/193384446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:08.662466+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193977872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:10.103905+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/193969794,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:10.128582+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:10.318841+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:10.414529+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-rosita-bogota/192206859,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:10.580543+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:10.993913+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:11.061623+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-bella-suiza-bogota/193896797,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:11.117807+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-morato-bogota/193660450,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:11.152559+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:11.242855+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-la-cabana-fontibon-bogota/191985095,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:11.281535+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:11.295779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:11.333341+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:11.941925+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193982844,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:11.949824+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-sagrado-corazon-bogota/193785437,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:12.080783+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-plan-bogota/193990992,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:12.178139+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/194004554,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:12.252490+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:12.293223+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:12.300817+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/193951274,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:12.412495+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:12.992940+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:13.137662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:13.186762+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/194003608,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:13.249157+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193870884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:13.260468+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:13.272370+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-barrios-unidos-bogota/193944921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:13.342722+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:13.370947+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:14.089051+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:14.126932+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-reservado-bogota/193121691,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:14.134908+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:14.313030+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:14.348777+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:14.494100+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193885107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:14.528498+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:15.126070+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:15.151210+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/193729595,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:15.328603+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-norte-bogota/193468904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.500.000 | $ 1.800.000 | $ 2.000.000.000 | $ 700.000.000 | $ 530.000.000 | $ 2.900.000 | $ 220.000.000 | $ 1.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-20 02:29:15.409544+00:00
