url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:52.734331+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:54.029261+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:54.447411+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193402818,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:54.479461+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-norte-bogota/193390878,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:54.488612+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:54.517482+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:54.666915+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193363257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:54.687276+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:54.732704+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/191919864,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:54.753670+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193377176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:55.256857+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:55.265714+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-reservado-bogota/192291972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:55.310320+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193390335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:55.317453+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:55.324207+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193428774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:55.331072+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:55.337060+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:55.343729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.092330+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.115928+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.128253+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.138192+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.348169+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.401275+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.410168+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.458697+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.894565+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193425595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.934085+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.940818+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:56.948125+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:57.131438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/193378914,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:57.168824+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:57.232843+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:57.241372+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:57.695717+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:57.786803+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:57.935350+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:57.961250+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 900.000 | $ 1.800.000 | $ 2.100.000 | $ 4.500.000 | $ 1.400.000 | $ 335.000.000 | $ 213.000.000 | $ 12.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-27 06:17:57.970793+00:00
