url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:16.482633+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:16.506639+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:16.532489+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193286842,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:16.558323+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:17.132457+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:17.162680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:17.212729+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:17.234177+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193217879,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:17.280907+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tierra-buena-bogota/193230441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:17.401119+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:17.436006+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:17.467280+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:17.989114+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-campin-bogota/193225938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.124033+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.136404+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-sotileza-bogota/193259760,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.183333+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-verbenal-san-antonio-bogota/193306237,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.191149+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.233357+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193092274,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.259354+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-rincon-de-venecia-bogota/193324424,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 490.000.000 | $ 740.000.000 | $ 1.890.000.000 | $ 2.100.000.000 | $ 20.000.000 | $ 1.800.000 | $ 660.000.000 | $ 1.221.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-28 06:07:18.271280+00:00
