url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:56.371130+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:58.393753+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:58.460954+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:58.470023+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:58.483188+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:58.505138+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193632538,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:58.539050+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:58.664188+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192114307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:59.014820+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:59.246520+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:59.507429+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-granada-bogota/193831044,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:59.653224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:59.709871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:59.733276+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193762116,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:41:59.955781+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.162557+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193691650,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.219392+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193665516,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.282257+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.348251+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193812195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.434826+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.492069+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.568280+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.638691+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.749331+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:00.949685+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:01.249218+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/192750176,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:01.265162+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:01.314541+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:01.535386+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:01.553336+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:01.571122+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:01.976588+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:01.983779+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/193502386,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:02.168150+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-candelaria-bogota/193611282,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:02.638515+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:02.665268+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193566665,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 235.000.000 | $ 262.000.000 | $ 2.400.000 | $ 16.000.000.000 | $ 4.400.000 | $ 1.200.000 | $ 260.000.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-08 07:42:02.764241+00:00
