url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:09.749173+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193588873,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:11.088308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:11.666914+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:11.683446+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:11.829473+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:11.872401+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:11.921982+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:12.091023+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:12.101256+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-orquideas-bogota/193454696,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:12.543511+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:12.871328+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:12.879773+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:13.749147+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-paula-bogota/193282905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:13.808000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-retiro-bogota/193685296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:13.897129+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:14.072646+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-jose-de-bavaria-bogota/193741235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:14.080057+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:17.001532+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:17.269052+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:17.835096+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:17.946172+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.131516+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.244433+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.255794+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.262677+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/193568828,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.422132+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.481108+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193691095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.488204+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alhambra-bogota/192253651,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.495979+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192750094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.662452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193654082,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:18.728412+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:19.046482+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-nieves-bogota/193595921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:19.073776+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193719110,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:19.080709+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:19.623780+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:19.645708+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-polo-club-bogota/193708046,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:19.670264+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193460121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 13.900.000 | $ 1.700.000 | $ 300.000.000 | $ 340.000.000 | $ 760.000.000 | $ 2.200.000 | $ 1.450.000 | $ 1.800.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-15 07:07:19.713476+00:00
