url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193445985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:26:58.813195+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:05.200466+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193462834,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:05.232903+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:05.250203+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193620441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:05.361604+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:05.865113+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:05.885704+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:06.032257+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:06.157568+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-maranta-iii-sector-bogota/193373064,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:06.174004+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-aranda-bogota/193506520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:06.230499+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:06.242552+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sotileza-bogota/192785814,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:06.250044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193609739,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:06.887616+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:07.006818+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:07.034395+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:07.179329+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-esperanza-bogota/193546143,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:07.239800+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-calleja-bogota/193346705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:07.246727+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:07.316952+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:07.811009+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:08.061143+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/10083628,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:08.068936+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193596649,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:08.078516+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:08.191018+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:08.243444+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:08.273608+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:08.498883+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:08.532439+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193150679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:09.051150+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:09.218662+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:09.271240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:09.278769+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193375519,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:09.370167+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193620251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:09.400806+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/10300318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:09.408715+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:09.774170+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:10.056851+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:10.089113+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:10.098895+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193600098,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:10.373285+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:10.380775+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:10.437682+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:10.452638+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-veracruz-bogota/192803397,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:10.703438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:11.085818+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:11.093554+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.900.000 | $ 810.000.000 | $ 94.000.000 | $ 280.000.000 | $ 259.000.000 | $ 1.300.000.000 | $ 850.000 | $ 500.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 00:27:11.268772+00:00
