url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-galan-bogota/193903778,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:18.450103+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-bosque-de-modelia-bogota/194072397,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:18.699485+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:18.718372+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/194065506,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:18.728107+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-mazuren-bogota/194065506,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:18.737185+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/194086256,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:18.769158+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/194011036,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:19.106619+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/194093295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:19.506620+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/194093295,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:19.515673+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-zona-centro-bogota/193984979,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 4.655.200 | $ 500.000.000 | $ 600.000.000 | $ 899.000 | $ 5.800.000 | $ 530.000.000 | $ 2.100.000 | $ 1.800.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 01:25:19.671949+00:00
