url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-venecia-bogota/193449006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:44.200802+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:44.214697+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:44.241479+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:44.248751+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:44.270480+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/192677669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:44.426643+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:44.500579+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.045071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/10267404,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.063741+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-villas-de-granada-bogota/193542387,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.073921+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193520618,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.298673+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.319008+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.326545+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.372640+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-serena-bogota/193381072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.388410+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.879866+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:45.903130+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:46.014469+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-floresta-bogota/193538892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:46.110483+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/191955675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:46.121679+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:46.158093+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:46.197624+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-engativa-bogota/193396838,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:46.350120+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nuevo-kennedy-bogota/192992942,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:46.731087+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:46.959955+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.220.000 | $ 890.000.000 | $ 1.400.000 | $ 280.000.000 | $ 1.470.000 | $ 1.250.000 | $ 2.500.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-22 06:17:46.968824+00:00
