url,information,date_time
https://www.fincaraiz.com.co//casa-en-arriendo-en-el-refugio-bogota/194056802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:15.926267+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193982372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.046066+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/194091352,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.061308+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/193942254,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.077868+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-arboretto-la-calera/194070170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.227590+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/194062981,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.754106+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/194048401,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.781922+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/194031981,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.804797+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194056748,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.820437+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-popular-bogota/194062271,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.875034+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194056657,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 365.000.000 | $ 1.150.000 | $ 1.250.000 | $ 6.000.000 | $ 2.500.000 | $ 2.300.000 | $ 1.850.000 | $ 1.250.000.000 | Desde $ 801.641.100 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 12:38:16.963219+00:00
