url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193397320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:22.125725+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-suba-bogota/193337567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:23.312515+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:23.903474+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:23.925644+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-garces-navas-bogota/193344708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:23.936441+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193374785,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:23.972870+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193396764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:24.002674+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:24.045000+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:24.167331+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:24.571158+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193408741,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:24.786907+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:24.796088+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:24.802345+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:24.867661+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:24.978758+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-centro-industrial-bogota/193427059,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.137892+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.145868+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.153375+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.649340+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.663707+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.717217+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193184602,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.741702+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-chapinero-bogota/193158327,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.815547+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.887740+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.927088+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193295486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:25.981416+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-mazuren-bogota/193367423,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:26.487486+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:26.598715+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193291395,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:26.675219+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-lourdes-bogota/193179275,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:26.719895+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:26.820353+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193239675,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:26.838219+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:26.853930+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:26.918366+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193404010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:27.423582+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:27.441199+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193406306,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 540.000.000 | $ 1.100.000.000 | $ 4.500.000.000 | $ 3.400.000 | $ 1.200.000.000 | $ 4.500.000 | $ 660.000.000 | $ 1.200.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-24 06:22:27.451651+00:00
