url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193401750,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:03.977953+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:04.064398+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193074721,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:04.075288+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:04.395829+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:04.650324+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:04.679918+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:04.723321+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:04.734409+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:04.790378+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:05.093106+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:05.300030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193162053,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:05.315526+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:05.573305+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:05.656544+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:05.666637+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:05.767903+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:05.857264+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:06.146401+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:06.187686+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:06.220729+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:06.774848+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-fraguita-bogota/193147823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:06.792528+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:06.799807+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193396764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:06.935646+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-siberia-bogota/193116222,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:06.943102+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-teresa-bogota/193409915,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:06.977736+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:07.167549+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-multicentro-bogota/192995644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:07.202379+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:07.756202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/193406331,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:07.969538+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alqueria-bogota/193355431,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:07.987362+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:08.200227+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:08.211159+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:08.219058+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-boyaca-real-bogota/193404010,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 268.400.000 | $ 250.000.000 | $ 485.000.000 | $ 950.000.000 | $ 1.550.000 | $ 610.000.000 | $ 306.000.000 | $ 525.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-22 00:20:08.252241+00:00
