url,information,date_time
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193108875,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:02.716541+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:03.901503+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bonanza-bogota/193155940,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:03.944891+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.053970+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-paula-bogota/193290607,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.061259+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veraguas-bogota/193120441,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.079348+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-quirigua-oriental-bogota/193001545,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.590871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193286842,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.626497+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193149312,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.636752+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.643955+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193026600,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.793118+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193092147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.836448+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193279389,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.885982+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192981107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:04.972348+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:05.498816+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193308777,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:05.543370+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:05.571870+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:05.610552+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:05.621508+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:05.691810+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:05.747406+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:05.775006+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-spring-bogota/193238290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:06.437228+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:06.464624+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:06.638197+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:06.668367+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-unicentro-bogota-bogota/192716572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:06.703920+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192996413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:06.710813+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:06.749071+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-lago-bogota/192437735,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:06.756732+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/192089858,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:07.300758+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:07.319398+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192151742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:07.519329+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193279243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:07.560400+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-santa-barbara-bogota/192531805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:07.569856+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-boyaca-real-bogota/192546167,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:07.681227+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193133819,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:07.692898+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:07.699985+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-alhambra-bogota/192905447,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:08.201500+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193118723,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:08.287504+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/5175755,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:08.296148+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/192920547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:08.302578+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-antonio-bogota/193238076,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 650.000.000 | $ 670.000.000 | $ 850.000.000 | $ 3.000.000 | $ 700.000 | $ 900.000 | $ 315.000.000 | $ 11.500.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-24 00:16:08.372700+00:00
