url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcazares-bogota/194015427,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:58.694641+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:58.765974+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-norte-bogota/193468904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:58.773857+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-normandia-bogota/193543817,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:59.538606+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:59.590898+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193977872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:59.600597+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:59.672085+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193984432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:59.756508+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:59.852576+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193994804,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:59.860293+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-gratamira-bogota/193587890,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:05:59.962125+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:00.720468+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/194013632,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:00.775908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193995610,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:00.791265+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:00.917010+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:00.923845+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193907980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:00.943494+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193871240,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.700.000.000 | $ 300.000.000 | $ 815.000.000 | $ 1.550.000.000 | $ 350.000.000 | $ 680.000.000 | $ 400.000.000 | $ 160.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-22 02:06:00.995422+00:00
