url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:26.765003+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:26.801490+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:26.827705+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:27.077427+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/192206859,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:27.504246+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193450343,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:27.519054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:27.526434+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-perdomo-alto-bogota/193554353,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:27.571078+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:27.585845+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:27.788196+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:27.824059+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:27.836561+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193401861,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:28.370944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193473808,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:28.442126+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:28.452964+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:28.552633+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:28.663002+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:28.680247+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:28.687066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-v-sector-bogota/193414584,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:28.937006+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:29.192223+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:29.277429+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-ciudad-quirigua-bogota/193438198,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:29.386859+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:29.450718+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193046084,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:29.510030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193493548,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:29.541164+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:29.580211+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:29.751262+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:30.142679+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:30.151256+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193509567,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:30.160732+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:30.215467+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192750131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:30.282771+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:30.312635+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:30.383732+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veramonte-macana-bogota/193434737,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:30.435212+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 1.900.000 | $ 280.000.000 | $ 1.700.000 | $ 1.400.000 | $ 660.000.000 | $ 3.600.000 | $ 3.500.000 | $ 3.700.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-25 00:21:31.057394+00:00
