url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:20.334968+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:22.787277+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:22.898716+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:22.910943+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:23.385281+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:23.496707+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veracruz-bogota/193729595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:23.513401+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193639118,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:23.520598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:23.608074+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:23.644931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-occidental-bogota/193476299,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:23.684869+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:23.724439+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosques-del-marques-bogota/193617043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:24.338715+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:24.347394+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-victoria-bogota/193297384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:24.373311+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-vergel-bogota/191973892,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:24.447339+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bogota/193660266,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:24.513463+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193735273,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:24.558511+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:24.597497+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:24.741984+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:25.268308+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-viviana-bogota/193505524,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:25.324350+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:25.460082+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-soledad-bogota/193730788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:25.502010+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:25.512620+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:25.519735+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/193460121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:25.549084+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:25.704096+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:26.257329+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:26.264827+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:26.448936+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:26.484959+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 1.700.000 | $ 850.000 | $ 191.272.000 | $ 1.500.000 | $ 220.000.000 | $ 3.400.000 | $ 3.200.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-12 18:41:26.538926+00:00
