url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193592654,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:39.953866+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-golf-bogota/193372709,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:40.007999+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:40.417907+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:40.430901+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193592330,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:40.562959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:40.578012+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:40.595758+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:40.630176+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:40.814388+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-carlos-de-suba-bogota/193578500,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:40.821104+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:41.361833+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:41.412445+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193476071,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:41.442677+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:41.652936+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193491072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:41.700387+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:41.709400+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:41.885630+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:41.894880+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:42.288951+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193706766,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:42.382173+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:42.598871+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193645077,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:42.641729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193318968,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:42.663959+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:42.685234+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:42.758107+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:42.795494+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193502839,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:43.333760+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193712313,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:43.408864+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-guaymaral-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:43.429958+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:43.555428+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 6.200.000 | $ 235.000.000 | $ 2.000.000 | $ 1.400.000 | $ 2.000.000 | $ 272.500.000 | $ 2.460.000.000 | $ 235.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-09 18:19:43.599813+00:00
