url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:55.570524+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-central-bogota/193457006,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:55.616418+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-prado-pinzon-bogota/193482008,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:55.713927+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-balcones-del-salitre-bogota/193444698,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:55.721198+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-usaquen-bogota/10520463,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:55.751236+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193475320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:55.802206+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193447024,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:55.809391+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460052,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:55.832132+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-sucre-bogota/192750211,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:56.440455+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:56.483937+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:56.538956+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:56.549570+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:56.707517+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.200.000 | $ 180.000.000 | $ 208.000.000 | $ 3.500.000 | $ 1.100.000 | $ 6.000.000 | $ 1.400.000 | $ 284.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-10 06:14:56.802857+00:00
