url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193380494,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:00.887380+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:00.936706+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:01.032969+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:01.222924+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:01.367166+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192904216,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:01.413985+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/192625708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:01.584196+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193355456,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:01.782729+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:01.839554+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:01.986048+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193334069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.008263+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193326610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.319453+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.349266+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.406515+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.595560+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193361534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.605801+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.631425+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.740438+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193264291,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.863741+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:02.926204+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:03.301941+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192800999,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:03.624578+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:03.653320+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 295.000.000 | $ 1.140.000 | $ 300.000.000 | $ 700.000 | $ 980.000.000 | $ 165.000.000 | $ 2.900.000 | $ 550.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-14 06:14:03.693158+00:00
