url,information,date_time
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-la-calleja-bogota/193945501,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:06.182980+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/194109763,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:06.303277+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193484791,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:06.451575+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/194011036,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:06.481496+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:07.116282+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647585,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:07.331278+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193736162,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:07.684706+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193736162,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:07.708570+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193736156,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:07.724443+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-quinta-camacho-bogota/193757009,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 2.300.000.000 | $ 1.200.000.000 | $ 2.300.000 | $ 850.000.000 | $ 470.000.000 | $ 1.600.000 | $ 320.000.000 | $ 330.000.000 | Desde $ 475.000.000 | Desde $ 1.077.071.417 | Desde $ 472.800.000 | Desde $ 820.800.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 250.470.000 | Desde $ 281.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 5.555.555', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-13 12:57:08.278239+00:00
