url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192217506,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:31.222159+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/192750159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:31.237434+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:31.303399+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:31.345742+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pasadena-bogota/193074288,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:31.914001+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:31.922879+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-occidental-bogota/193238761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:31.929505+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:31.950655+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:31.957099+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedro-narvaez-bogota/192906336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:32.178695+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193272761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:32.199742+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/192151742,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:32.218648+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-candelaria-bogota/192671815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:32.801867+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota-dc-bogota/193249470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:32.818722+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193290774,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:32.826730+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:32.848672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193280609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:32.889644+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:33.080641+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193334582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:33.087371+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-soledad-bogota/193327633,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:33.119938+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193172863,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:33.956919+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-primero-de-mayo-bogota/193165581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:33.965418+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:33.973971+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193306450,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 285.000.000 | $ 15.000.000 | $ 400.000.000 | $ 1.498.000.000 | $ 25.000.000 | $ 620.000.000 | $ 8.500.000 | $ 800.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-01-30 00:19:33.995307+00:00
