url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:11.656116+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:12.804328+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:12.879698+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:12.917921+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193580761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:12.925054+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193602851,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:12.939523+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-rionegro/193464949,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:13.522907+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-monjes-bogota/193452880,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:13.561224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-americas-central-bogota/193478079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:13.755318+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-galerias-bogota/193256970,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:13.843711+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-batan-bogota/192663470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:13.854556+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:13.861743+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/192212430,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:13.912794+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-lucia-bogota/193533609,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:13.920255+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:14.401244+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-oriental-bogota/193611572,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:14.448791+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7242335,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:14.459180+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:14.467542+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-morato-bogota/191732929,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:14.474772+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:14.543819+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:14.757968+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193577957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:14.985147+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:15.267053+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:15.298812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:15.338446+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193427433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:15.346196+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:15.499176+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:15.581597+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:15.619174+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193593700,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:15.682398+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193551296,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:16.177333+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:16.255153+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193572316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:16.335561+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:16.493687+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:16.516783+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:16.549730+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bogota/7598985,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:16.604154+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193529170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:16.612970+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193428692,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:17.096897+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:17.117090+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193441918,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:17.166951+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 195.000.000 | $ 1.800.000 | $ 1.700.000 | $ 280.000.000 | $ 155.000.000 | $ 4.400.000 | $ 168.000.000 | $ 1.490.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-13 12:23:17.418794+00:00
